price,accommodates,bathrooms,bedrooms,beds,reviews,review_scores,host_response_rate,host_acceptance_rate,host_total_listings
209,1,2,1,1,0,,0.95,0.69,386
489,2,1,1,1,0,,1,0.8,0
662,16,1,2,0,0,,1,1,1
369,4,1,1,2,0,,1,1,6
580,4,1,1,3,33,85,,,1
280,2,1,1,1,0,,,,1
280,2,1,1,1,0,,,,1
100,2,1,1,1,0,,1,0.8,369
290,1,1,1,1,0,,0.6,1,27
382,2,1,1,1,0,,0.6,1,27
580,8,1,2,5,1,100,1,0.98,2
330,2,1,1,1,0,,1,,4
250,2,1,,1,0,,1,0.8,369
1280,7,2,2,4,0,,1,0.96,6
459,2,1,1,1,0,,1,0.8,0
943,2,1,,,0,,,,5
144,1,2,1,1,0,,0.95,0.69,386
209,1,2,1,1,0,,0.95,0.69,386
1243,2,1,,,0,,,,5
266,2,1,1,1,0,,0.96,0.77,266
160,1,1,1,1,0,,0.96,0.77,266
4000,2,1,,,0,,,,5
670,6,1,2,3,3,100,0.99,1,43
163,2,1,,2,2,90,0.93,0.94,81
502,4,1,1,3,1,80,0.44,0.97,3
620,8,1,2,4,5,92,0.99,1,43
254,2,1,,1,0,,1,0.94,7
200,2,1,1,1,0,,0.7,0.99,31
300,2,1,1,2,0,,0.5,0.67,9
220,2,1.5,1,2,0,,0.7,0.99,31
209,1,2,1,1,0,,0.95,0.69,386
210,2,1.5,1,1,207,88,1,0.87,4
200,1,1,1,1,0,,0.9,0.85,28
220,2,1.5,1,0,0,,,,0
498,2,1,,1,1,100,0.93,0.94,81
399,3,1,1,2,1,100,0.93,0.94,81
310,2,1,1,1,0,,0.43,0,6
299,1,1,1,1,0,,,,1
140,1,1,1,1,0,,1,0.5,1
342,4,1,1,2,0,,0.93,0.94,81
162,1,1,1,,0,,0.93,0.94,81
158,1,1,1,2,0,,0.93,0.94,81
210,2,1,1,1,3,87,0.9,1,19
200,2,1,1,1,9,95,0.9,1,19
250,2,1.5,1,1,0,,0.9,0.85,28
78,1,2,1,1,0,,0.95,0.69,386
398,1,1,,2,0,,0,0,1
250,1,1,,1,0,,0.95,0.69,386
287,2,1,1,1,0,,1,,4
263,2,1,,1,0,,1,0.8,369
260,1,1,1,1,0,,0.98,0.56,0
216,1,1,1,1,0,,1,0.8,369
228,2,1,1,,0,,0.5,1,17
400,12,1,,1,0,,0,1,7
350,2,1,1,,0,,0.5,0.17,7
240,2,2,1,1,0,,1,0.8,369
280,2,1,1,,0,,0.5,0.17,7
406,2,1,1,3,0,,0.33,,1
214,1,1,1,1,0,,0.96,0.77,266
210,16,7,7,1,0,,0.8,,0
299,2,1,1,2,0,,0.93,0.94,81
279,2,1,1,2,1,100,1,1,11
297,2,1,1,1,0,,0.8,,0
193,2,1,1,1,0,,0.8,,0
290,2,1,1,1,0,,0.8,,0
956,6,1,2,,0,,0.93,0.99,13
350,16,1,,1,0,,0,1,7
450,2,1.5,1,0,0,,1,1,37
350,16,1,1,8,0,,0,1,7
276,2,1,,1,0,,0.95,0.77,230
200,2,1,1,1,4,90,1,1,21
280,2,1,1,2,0,,1,0.92,29
699,4,1,1,2,4,75,0,,14
290,4,1,1,2,7,91,1,1,21
290,4,7,1,1,0,,0.8,,0
290,4,1,1,2,1,100,1,1,21
258,2,1,1,2,0,,0.93,0.94,81
276,2,1,1,1,0,,0.96,0.77,266
500,4,1,,3,0,,0.94,0.98,9
263,2,1,1,1,1,100,1,0.92,29
300,2,1,,2,1,100,0.99,1,43
650,2,1,,1,0,,1,0.33,239
271,3,1,,2,1,100,0.99,1,43
600,8,1,2,3,18,93,0.7,1,17
183,2,1,1,1,0,,0.95,0.69,386
316,2,2,,1,0,,0.95,0.77,230
254,2,1,,1,1,100,0.99,1,43
316,2,2,,1,0,,1,0.8,369
294,3,1,,2,3,100,0.99,1,43
450,5,1,1,2,298,90,,,3
270,2,1,1,2,1,80,0.93,0.94,81
300,16,8,10,10,0,,0,,0
405,6,1,,3,5,96,0.99,1,43
415,2,1,,1,0,,0.17,0,14
2000,2,1.5,1,1,127,92,1,0.6,7
1286,2,1,,1,77,91,1,0.6,7
266,2,1,,1,0,,0.95,0.69,386
307,2,1,1,1,0,,0.5,1,17
307,2,1,,1,1,,0.93,0.94,81
330,2,1,1,2,0,,0.98,0.56,0
330,2,1,1,2,0,,0.98,0.56,0
328,2,1,,1,0,,0.93,0.94,81
450,2,1,,1,0,,0.17,0,14
450,2,1,,1,0,,0.17,0,14
832,6,1,2,3,8,90,0.93,0.99,13
370,2,1,1,1,0,,0.43,0,6
200,2,1,1,1,7,77,1,1,21
304,2,1,1,,0,,0.93,0.94,81
232,1,1,1,,0,,0.93,0.94,81
500,6,1,2,3,5,96,0.99,1,43
150,2,1,1,1,0,,0.95,0.77,230
887,6,1,2,4,5,96,0,,14
232,2,1,1,1,1,100,0.93,0.94,81
134,2,1,1,1,2,100,1,0.8,369
750,2,1,1,2,0,,,1,3
210,2,1,1,1,0,,0.9,1,19
700,2,1,1,1,0,,,1,3
556,16,1.5,,2,0,,1,1,5
435,10,1,2,2,2,60,1,1,5
607,2,1,1,2,7,80,0,,14
236,2,1,1,1,0,,0.9,0.85,28
238,2,1.5,1,0,8,83,0,,14
300,2,1,1,1,1,20,,,1
280,2,1,1,,0,,0.98,0.56,0
421,2,1.5,1,0,4,85,0,,14
232,2,1,1,1,0,,0.93,0.94,81
500,2,1,1,0,1,100,0.2,0.5,1
240,2,2,1,1,0,,0.95,0.77,230
580,6,2,2,4,4,100,1,1,0
2256,2,1,1,1,0,,,,16
230,2,1,,1,0,,0.96,0.77,266
168,1,1,1,,0,,0.93,0.94,81
263,2,1,,0,0,,0.96,0.77,266
265,1,1.5,1,1,0,,0,,0
210,1,1,1,1,6,97,0.9,1,19
261,2,1,1,,1,20,0.93,0.94,81
400,2,1,,1,0,,1,1,4
399,2,1,1,1,1,100,0,1,1
200,2,1,1,1,3,60,1,1,21
200,2,1,1,1,2,80,1,1,21
246,2,1,,1,0,,1,0.8,369
462,3,1,3,3,0,,,1,0
363,2,1,2,1,0,,,1,0
83,1,1,1,1,0,,1,0.8,369
330,2,1,1,2,1,60,,1,0
330,2,1,1,1,0,,,1,0
285,2,1,1,,0,,0.98,0.56,0
220,1,1,1,1,0,,,1,0
271,4,1,,2,7,86,0.99,1,43
230,2,1,1,,0,,0.98,0.56,0
420,2,1,,1,0,,1,1,4
92,1,10,1,1,11,87,1,1,16
170,1,2,1,4,0,,1,0.8,369
83,1,2,1,1,0,,1,0.8,369
500,2,1,1,2,0,,0,0,0
459,2,1,1,1,0,,1,0.8,0
900,3,1,1,2,0,,,1,3
479,2,1,1,1,0,,1,0.8,0
329,2,1,1,1,0,,1,0.8,0
800,2,1,,1,0,,1,1,0
190,1,1,1,1,5,96,0.9,1,19
688,4,1,,2,24,97,0,1,3
200,2,1,,1,0,,0.95,0.69,386
400,2,1,,1,0,,1,1,4
709,3,1,1,2,2,100,0,,14
270,2,1,1,2,0,,1,1,11
261,2,1,1,1,0,,0.9,0.97,206
1500,14,3,4,7,2,90,0.99,1,43
180,1,1,1,5,0,,,,4
250,12,4,1,12,0,,1,1,6
250,12,4,1,12,0,,1,1,6
880,5,1,1,5,0,,,,4
250,12,4,1,12,0,,1,1,6
250,12,4,1,12,0,,1,1,6
250,12,4,1,12,0,,1,1,6
250,12,4,1,12,0,,1,1,6
250,12,4,1,12,0,,1,1,6
1080,8,1,1,8,0,,,,4
250,12,4,1,12,0,,1,1,6
880,4,1,1,1,0,,,,5
1500,8,3,3,3,190,97,1,1,10
680,2,1,1,1,0,,,,5
580,2,1,1,1,0,,,,5
963,6,1,2,3,9,98,1,0.95,1
633,2,1,,2,0,,0.67,1,0
350,2,1,,1,0,,1,0.93,30
288,8,1,1,6,0,,0.5,1,1
105,2,1,,1,3,93,0.7,0.99,20
650,2,1,,1,1,100,0.67,1,0
650,2,1,,1,0,,0.67,1,0
380,1,1,1,1,0,,,,5
480,2,1,1,1,0,,,,5
400,2,1,1,1,42,91,0,,9
800,3,1,,2,0,,,,9
601,6,1,2,3,8,95,0.99,1,43
400,3,1,1,0,0,,,,3
400,2,1,2,1,0,,,0.96,1
180,1,1,1,8,4,95,,,4
400,2,1,1,1,0,,0.43,0,6
250,12,4,1,12,0,,1,1,6
299,2,1,1,2,1,80,0.7,1,31
448,5,1,2,3,11,89,0.91,1,1
250,12,4,1,12,0,,1,1,6
800,2,1,1,2,0,,,,9
399,2,1.5,1,2,0,,0.7,1,31
299,2,1,,2,0,,0.93,0.94,81
354,2,1,1,1,59,85,,,8
1330,10,2,3,3,26,94,0.93,0.99,16
240,2,1,,1,0,,,0.83,3
299,2,1,,2,1,100,0.93,0.94,81
299,2,1,,2,0,,0.93,0.94,81
1470,10,1,3,5,24,89,0.93,0.99,16
299,1,1,1,1,0,,0.7,1,31
1588,12,2,3,4,9,96,0.93,0.99,16
691,4,1,1,2,3,93,0.93,0.99,16
543,2,1,1,2,0,,,,1
299,2,1,,2,0,,0.93,0.94,81
600,2,1,1,1,0,,0.67,1,0
108,2,1,,1,1,80,0.7,0.99,20
500,5,2,2,3,0,,0,0.98,6
399,2,1,,1,0,,0.7,1,31
400,2,1,,1,0,,0,,2
350,2,1,,1,0,,0,,2
480,2,1,,1,0,,0.17,0,14
1100,5,2,2,3,9,89,0,,9
338,3,1,,2,0,,0.93,0.94,81
688,4,1,,2,12,98,0,1,3
372,4,1,,4,0,,0,,2
279,2,1,,1,0,,0,,2
202,2,1,,1,0,,0.93,0.94,81
330,3,1,1,2,0,,,,3
160,1,8,1,1,110,89,1,1,16
679,2,1,,2,0,,1,,6
415,2,1,1,1,0,,0.43,0,6
650,4,1,1,1,0,,0.7,1,17
650,4,1,1,2,0,,0.7,1,17
102,1,3,1,1,2,90,0.68,0.99,24
500,8,1,2,4,0,,1,0.93,30
600,5,1,1,3,0,,1,0.93,30
1501,10,2,2,4,24,97,0.93,0.99,13
706,1,1,,1,0,,1,,6
329,2,1,,1,0,,0.98,0.73,101
1955,5,2,2,3,0,,,,0
550,3,1,1,3,0,,1,1,3
1264,8,1,3,4,3,100,0.93,0.99,16
193,2,1,,2,101,92,0.6,1,13
1093,8,1,2,4,47,99,1,0.93,30
1942,4,1.5,2,2,0,,,,0
600,5,1,1,3,50,95,1,0.93,30
1975,4,1.5,2,2,0,,,,0
700,3,1,1,2,25,94,0,,9
400,3,0,,1,59,93,0.94,0.91,16
1071,8,1,3,4,353,96,1,1,10
271,2,0,,0,156,91,0.94,0.91,16
368,4,1,1,2,0,,0.91,1,1
285,2,1,1,1,0,,0.99,1,43
155,1,1,1,1,0,,,1,12
228,3,1,1,2,2,100,1,0.97,4
270,1,1,,1,0,,0.98,0.73,101
1950,5,1.5,2,3,0,,,,0
274,2,1,,1,0,,1,0.99,12
155,1,1,1,1,0,,,1,12
265,2,1,1,2,0,,0.95,0.69,386
734,2,1,,1,0,,1,,6
533,2,1,2,2,0,,0.77,0.6,7
3000,5,1.5,3,3,11,95,1,1,2
1009,2,1,1,1,0,,1,,6
370,2,1,1,1,0,,0.43,0,6
415,2,1,1,1,0,,0,,2
370,2,1,1,1,0,,0,,2
370,2,1,1,1,0,,0,,2
550,5,1,2,4,312,97,1,0.79,1
400,2,1,1,1,0,,0,,2
500,2,1,1,1,0,,0,0,0
310,2,1,1,1,0,,0,,2
1999,6,4,4,8,0,,0.7,1,31
283,2,1,1,2,0,,0.7,0.99,31
178,2,1,1,1,2,100,1,0.99,24
290,2,1,1,1,1,80,0.99,1,43
299,2,1,1,2,0,,0,1,1
240,2,1,1,1,0,,0.99,1,43
2800,1,7,7,0,0,,0.7,1,31
265,2,1,1,1,0,,0.99,1,43
350,3,1,1,2,0,,1,0.93,30
580,2,1,1,1,0,,0.33,0.89,28
299,2,1,1,1,1,100,0.7,1,31
404,3,1.5,1,1,2,100,,,4
168,2,1,1,,2,100,0.99,1,43
202,2,1,1,2,2,100,0.93,0.94,81
343,1,1,1,1,0,,1,0.91,11
189,2,1,1,,0,,0.5,1,17
145,2,5,1,2,0,,1,0.91,11
140,3,5.5,1,2,0,,1,0.91,11
300,2,1,1,1,0,,1,1,2
293,2,1,1,1,0,,0.96,0.77,266
650,4,1,1,3,0,,0.7,1,17
500,4,1,2,2,3,100,1,0.96,3
190,1,1,1,,1,100,0.9,1,19
225,2,1.5,,1,1,100,1,1,14
400,3,1,,2,0,,1,1,16
200,1,,1,1,0,,0.67,1,9
242,2,1,1,1,0,,0.9,0.97,206
299,2,1,1,1,0,,0.7,1,31
328,1,1,1,1,0,,0.7,1,31
428,2,1,1,1,0,,0.7,1,31
328,2,1,1,2,0,,0.7,1,31
400,3,1,,2,5,96,1,0.99,11
499,3,1,1,2,0,,0.7,1,31
171,1,3,1,1,6,100,0.83,0.9,9
226,2,3,1,,0,,0.83,0.9,9
348,2,1,,1,0,,0,,4
399,1,4,1,2,0,,0.7,1,31
348,2,1.5,1,0,0,,0,,4
1888,9,4,4,8,0,,0.7,1,31
299,2,1,1,1,0,,0.7,1,31
400,2,1,1,0,0,,0,1,6
250,2,1,1,1,0,,,,5
550,3,0,1,2,0,,0,1,6
180,4,1,1,4,0,,0,1,6
2980,16,10,11,15,0,,1,1,10
150,2,1,1,1,0,,1,0.86,14
150,2,1,1,1,0,,1,0.86,14
150,2,1,1,1,0,,1,0.86,14
289,2,1,1,2,0,,0.5,1,1
1000,6,1,2,3,0,,,,0
400,2,1,1,0,0,,0,1,6
800,2,1,1,1,0,,,,9
261,2,1,1,1,0,,0.9,0.97,206
259,2,1,1,0,0,,0.5,1,17
318,2,3,1,2,0,,0.83,0.9,9
350,2,1,1,2,2,100,1,0.88,2
165,2,,,1,0,,1,0.7,83
471,2,1,,2,38,94,0.98,1,6
315,2,1,1,1,0,,0.9,0.97,206
208,2,1,1,2,0,,0.75,,2
102,1,3,1,1,0,,0.68,0.99,24
102,1,3,1,1,1,20,0.68,0.99,24
157,2,1,,1,0,,0.95,0.69,386
102,1,3,1,1,1,100,0.68,0.99,24
102,1,3,1,1,3,87,0.68,0.99,24
1333,8,1,3,4,1,100,1,1,3
102,1,3,1,1,4,95,0.68,0.99,24
102,1,3,1,1,1,100,0.68,0.99,24
724,2,1,1,1,0,,0.9,0.97,206
800,2,1,,1,0,,0,,1
102,1,3,1,1,1,100,0.68,0.99,24
102,1,3,1,1,0,,0.68,0.99,24
244,2,1.5,1,1,0,,1,,4
463,3,3,1,3,0,,0.83,0.9,9
394,4,1,1,2,0,,0.9,0.97,206
222,1,1,1,1,0,,1,,4
140,1,2,1,,0,,1,1,3
220,2,1,,1,0,,,,0
102,1,3,1,1,2,60,0.68,0.99,24
180,1,1,,1,0,,,,0
140,1,4,1,1,1,100,0.89,1,2
89,1,1,,1,5,80,0.7,0.99,20
600,3,1,2,2,0,,1,,0
110,2,1.5,1,2,0,,0.5,0.67,9
140,2,4,1,1,0,,0.9,1,7
299,2,1,1,1,1,60,0.7,1,31
299,2,1,1,1,0,,0.7,1,31
500,2,1,1,1,1,100,,0,1
223,2,1,1,1,1,60,1,0.92,29
2712,15,7,7,14,0,,0.7,1,31
298,2,,1,2,3,80,0.91,1,1
800,3,1,,1,0,,,,9
140,1,3,1,1,0,,0.83,0.9,9
350,2,1,10,11,0,,1,1,1
428,2,1,1,2,0,,0.7,1,31
328,2,1,1,2,0,,0.7,1,31
300,12,,,0,0,,,1,4
258,16,1,9,,0,,0,1,7
2400,16,7,7,14,0,,,1,0
300,2,1,1,1,0,,1,0.93,30
380,2,1,,1,0,,1,0.93,30
1800,12,2,4,4,358,93,1,1,10
230,2,1,1,2,1,100,,,3
499,2,1.5,1,2,1,100,0,1,1
210,3,1,1,1,0,,0,,2
757,6,1,1,0,122,82,1,1,16
252,2,1,,2,2,90,0.93,0.94,81
299,2,1,,2,1,100,0.93,0.94,81
366,2,1,1,1,0,,0.9,0.97,206
250,12,4,1,12,0,,1,1,6
117,1,1,1,1,9,73,0.93,0.94,81
736,2,1,1,1,0,,,,6
290,2,1,1,1,0,,0.88,,4
400,6,1,,14,0,,,1,14
197,1,,1,1,0,,0.96,0.77,266
510,4,1,,2,23,95,1,0.92,24
168,2,1,,2,0,,0.93,0.94,81
150,12,4,1,12,0,,1,1,6
499,2,1,1,1,0,,0.7,1,31
1500,8,2,2,5,0,,0.5,1,1
744,8,2,2,6,0,,0.5,1,1
400,1,1,1,1,0,,,,1
800,3,1,,1,0,,,,9
202,12,4,,2,1,100,,1,4
499,3,1,1,1,0,,0.7,1,31
310,12,4,,2,0,,,1,4
243,2,2,1,1,0,,1,0.8,369
371,2,1.5,1,1,0,,,,4
400,2,1.5,1,1,0,,,,4
291,1,1.5,1,1,0,,,,4
488,10,2,2,5,4,95,1,1,8
299,2,1,1,2,0,,0.7,1,31
252,2,1,1,1,19,96,0.94,0.98,9
294,2,1,1,1,0,,0.9,0.97,206
400,2,2.5,1,1,0,,0,1,6
550,2,4.5,,2,0,,0,1,6
150,2,1,1,1,0,,1,0.86,14
200,3,1,1,3,0,,1,0.86,14
220,3,1,1,3,0,,1,0.86,14
245,2,1,1,1,14,87,0.94,0.98,9
617,4,3,1,4,0,,0.83,0.9,9
160,2,1,1,2,0,,1,0.86,14
263,2,1,1,2,6,90,0.94,0.98,9
282,2,1,1,1,3,73,0.94,0.98,9
282,2,1,1,1,7,97,0.94,0.98,9
287,2,1,1,1,0,,1,,4
263,2,1,1,1,13,97,0.94,0.98,9
311,3,1,1,2,3,100,0.94,0.98,9
298,4,1,1,3,0,,1,0.86,14
499,2,1.5,1,1,0,,0,1,1
196,3,1,1,3,2,100,0.94,0.98,9
699,3,1,1,2,0,,0,1,1
498,6,1.5,2,3,1,80,0.91,1,1
1000,3,1,1,1,1,,,,9
1620,16,5,5,10,0,,,1,0
233,12,4,,2,0,,,1,4
250,4,1,1,3,0,,1,0.86,14
155,1,1,1,1,0,,,1,12
155,1,1,1,1,0,,,1,12
155,1,1,1,1,0,,,1,12
280,3,1,1,2,0,,0.9,0.85,28
496,6,1,2,3,6,84,0.99,1,43
1650,8,1,3,0,4,100,1,1,4
198,2,1,1,1,1,60,1,0.99,12
396,2,1,1,1,15,89,,1,4
308,3,1,1,2,1,80,,1,7
479,4,1.5,1,1,22,84,0.8,0.4,9
848,6,1,2,,9,87,0.93,0.99,13
233,2,1,1,1,0,,1,0.8,369
464,5,1.5,1,1,24,92,0.8,0.4,9
270,2,1,1,2,2,100,1,1,11
686,2,1,,1,3,100,1,0.99,11
500,3,1.5,1,1,20,83,0.8,0.4,9
747,2,1,1,0,0,,1,1,12
747,2,1,1,0,0,,1,1,12
747,2,1,1,0,0,,1,1,12
747,2,1,1,0,0,,1,1,12
690,2,1,1,0,0,,1,1,12
375,2,1,,2,34,91,0.98,1,6
216,2,2,1,1,0,,1,0.8,369
300,2,1,,1,1,100,1,1,12
5000,6,1,3,4,1,,1,,1
400,1,1,1,1,0,,,,1
256,2,1,2,1,0,,0,0,2
288,3,1,1,2,0,,0.91,1,1
266,2,2,,1,0,,1,0.8,369
350,3,1,1,2,0,,,1,1
140,4,1.5,4,2,1,20,0,1,1
428,3,1,1,2,7,91,0,0.5,44
299,2,1,,1,4,85,0.93,0.94,81
299,2,1,1,1,3,87,0.93,0.94,81
394,4,1.5,1,0,0,,1,1,6
261,4,1,1,2,3,73,1,0.97,4
198,1,3,1,1,0,,1,0.8,10
328,2,1,1,1,198,84,,,8
440,6,1,,3,8,93,0.99,1,43
115,1,1,1,0,0,,0.96,0.77,266
275,2,1,,1,3,80,1,1,5
2300,4,1,1,2,0,,,,0
1000,7,2,4,4,0,,1,0.96,3
757,8,1,1,6,0,,0.7,0.41,18
83,1,2,1,1,0,,1,0.8,369
202,2,1,1,,0,,0.93,0.94,81
258,2,1,1,2,0,,0.93,0.94,81
141,2,1,1,,0,,0.93,0.94,81
700,4,1,2,2,0,,0,,0
150,2,1,1,1,0,,0,,2
350,3,1,1,2,0,,,1,1
674,4,1,2,2,83,90,0.94,0.91,16
850,3,1,2,2,0,,,,1
605,3,1,2,2,59,89,0.94,0.91,16
234,1,1,1,2,0,,0.96,0.77,266
291,1,1,1,1,44,85,,1,4
590,8,1,2,3,4,90,0.99,1,43
216,1,1,,1,0,,0.98,0.73,101
636,6,1,,3,5,88,0.99,1,43
207,2,1,,1,0,,0.96,0.77,266
288,3,1,1,2,1,80,1,1,5
799,2,1,,2,61,94,0.98,1,6
268,3,1,1,2,0,,1,1,5
288,3,1,1,2,1,100,1,1,5
200,1,1.5,1,0,1,100,,1,2
600,5,1,1,2,0,,,,2
480,2,1,,1,1,100,1,1,11
688,4,1,2,2,3,100,0.88,0.83,2
350,3,1,1,2,0,,,1,1
380,2,1,1,2,0,,,,6
268,2,1,1,,1,40,1,0.92,29
295,2,1,1,,6,93,1,0.92,29
307,2,1,1,,2,80,1,0.92,29
233,3,1,,1,2,100,1,0.99,12
179,2,2,1,1,3,87,0.67,0.99,9
3000,16,9,8,14,0,,0.99,1,43
288,4,1,,2,2,90,1,0.99,12
360,2,1,1,1,2,90,0.99,1,43
1188,13,5,5,7,0,,,1,3
338,2,1,1,,0,,0.93,0.94,81
338,3,1,1,2,0,,0.93,0.94,81
358,4,1,,2,1,60,0.93,0.94,81
270,2,1,1,2,1,100,1,1,11
300,5,1,1,2,9,83,,1,4
314,2,1,1,2,7,94,1,0.99,6
296,3,1,1,2,0,,,1,9
276,2,1,,1,2,80,1,0.92,29
199,3,1,1,2,0,,,1,7
231,2,1,,1,0,,0.93,0.94,81
553,7,3,3,5,2,80,,1,7
297,2,1.5,1,1,0,,1,,4
420,1,1,1,1,0,,,1,10
729,3,1,3,0,5,100,1,0.99,11
420,1,1,1,1,0,,,1,10
480,2,1.5,1,1,0,,,1,10
350,2,1,1,1,0,,0.5,0.17,7
580,3,1,1,2,0,,,1,10
280,2,1,1,2,0,,,,0
270,2,1,1,2,1,100,1,1,11
80,1,1,1,1,0,,1,0.8,369
372,3,1,1,1,0,,0.9,0.97,206
200,1,2,1,1,0,,0.95,0.69,386
242,1,1,1,,0,,1,0.92,29
270,2,1,1,2,0,,1,1,11
550,3,1,1,2,0,,,,6
960,6,2,2,3,0,,,,6
210,2,1,1,1,1,100,0.99,1,43
520,1,1,1,1,5,96,,1,7
470,4,1,1,2,6,100,0.94,0.69,4
550,4,10,10,4,0,,,1,0
720,5,2,2,3,0,,,,6
1440,15,2,3,8,2,100,0.99,1,43
299,2,1,,1,3,87,0.93,0.94,81
158,2,1,1,,0,,0.93,0.94,81
308,4,1,1,2,0,,0.93,0.94,81
299,2,1,1,2,0,,0.93,0.94,81
232,2,1,1,2,0,,0.93,0.94,81
500,4,1,1,2,0,,,,6
198,2,1,,2,2,80,0.76,0.99,9
127,1,5,1,1,0,,1,0.91,11
300,2,1,,1,0,,1,1,12
280,2,1,,1,0,,1,0.96,3
428,2,1.5,1,1,34,91,1,1,3
340,2,1,1,1,0,,0.9,0.92,5
355,2,1,1,1,0,,0.9,0.92,5
350,2,1,1,1,0,,0.5,0.17,7
350,2,1,1,1,0,,0.5,0.17,7
258,2,1,,1,0,,1,0.99,12
253,2,1,,1,36,92,1,1,11
250,2,1,1,2,1,100,0.75,,2
223,2,1,1,1,0,,0.95,0.77,230
1038,8,1,3,4,0,,0.93,0.99,13
1257,10,3,3,5,0,,0.99,1,43
354,2,1,1,1,49,81,,,8
1286,14,2,3,7,0,,0.99,1,43
406,6,1,,3,5,92,0.99,1,43
216,2,2,1,1,0,,0.96,0.77,266
1129,2,1,1,1,0,,,1,0
1479,3,1,1,3,0,,,1,0
1079,2,1,1,1,1,40,,1,0
1029,2,1,1,1,1,20,,1,0
200,1,1,,1,3,100,1,1,2
258,1,1,1,1,0,,0.93,0.96,8
235,1,1,1,1,8,90,0.93,0.96,8
250,2,1,1,2,0,,0.93,0.96,8
268,2,1,1,2,2,100,0.93,0.96,8
298,2,1,1,2,0,,0.93,0.96,8
268,3,1,1,3,0,,0.93,0.96,8
500,4,2,2,4,0,,0.78,0,1
160,2,1,1,0,2,100,0.73,1,7
1180,4,1,2,2,338,95,1,1,3
256,1,,1,1,1,,0.96,0.77,266
167,1,,1,1,0,,0.96,0.77,266
1180,4,1,2,2,295,94,1,1,3
197,2,,1,1,1,100,0.96,0.77,266
155,1,1,1,1,0,,,1,12
198,2,1,1,2,0,,1,0.99,24
308,3,1,1,2,1,60,1,0.99,24
509,3,1,1,2,34,87,0.7,0.41,18
298,3,1,1,2,0,,1,0.99,24
11589,3,1,1,2,0,,,,1
650,3,1,2,2,4,100,1,0.96,3
554,2,1,1,2,0,,1,1,2
444,2,1,1,1,3,93,1,1,2
11589,2,1,1,2,0,,,,1
993,6,1,2,3,7,94,0.81,0.99,16
1179,2,1,1,2,0,,,1,0
1079,2,1,1,2,0,,,1,0
400,1,1,,1,0,,0.17,0,14
1279,2,1,1,2,0,,,1,0
155,1,1,1,1,0,,,1,12
311,2,1,,1,0,,0.98,0.73,101
101,1,1,1,1,2,90,0.96,0.77,266
284,2,1,1,1,10,100,0.93,0.96,8
766,6,1,2,2,0,,0,,0
1142,8,1,2,5,113,96,1,1,1
198,1,2.5,1,2,0,,0.9,0.39,23
101,5,1,1,0,0,,0.95,0.77,230
850,2,1,,1,4,95,1,1,1
425,2,1,,1,0,,1,0.35,225
700,5,1,1,3,0,,1,,5
700,16,1.5,2,9,0,,1,1,1
1156,7,2,2,5,1,100,1,1,6
1236,8,1,2,5,62,91,1,1,1
11589,2,1,1,1,0,,,,1
643,1,1,,1,26,95,,1,0
202,2,1,1,1,9,82,0.93,0.94,81
388,2,1,1,1,0,,1,0.99,12
230,1,1,1,1,0,,1,0.91,11
563,4,1,2,2,1,100,1,0.96,3
198,2,1,1,2,1,100,1,0.99,24
264,2,1,1,1,0,,1,0.91,11
117,3,5,1,6,0,,1,0.91,11
155,1,1,1,1,0,,,1,12
155,1,1,1,1,0,,,1,12
268,2,1,1,1,5,100,0.93,0.96,8
155,1,1,1,1,0,,,1,12
3266,9,2,3,5,0,,,,16
2500,2,1,1,2,0,,,1,0
1479,2,1,1,2,0,,,1,0
665,8,1,2,4,7,80,0.99,1,43
709,6,1,2,3,33,97,1,1,3
333,2,1,1,1,0,,0.67,0.64,0
198,2,1,1,1,0,,1,0.99,24
421,2,1.5,,1,2,100,0.8,0.87,7
333,4,1,1,2,11,92,1,0.92,24
298,4,1,1,2,1,100,1,0.99,24
382,2,1,1,1,4,65,0.6,1,27
209,16,9,9,9,1,20,1,1,1
510,8,1.5,,4,2,60,0.99,1,43
250,2,1,1,2,0,,1,1,3
253,2,1,1,,1,100,0.93,0.94,81
232,2,1,1,2,1,100,0.93,0.94,81
253,2,1,1,,0,,0.93,0.94,81
231,1,1,1,,0,,0.93,0.94,81
2557,10,5,5,0,0,,0.99,1,43
266,2,2,1,2,0,,0.96,0.77,266
268,2,1,1,0,1,60,1,0.99,6
650,6,1,2,4,17,93,0.7,1,17
280,2,1,1,0,0,,1,0.99,6
252,2,1,1,1,0,,1,1,3
1400,4,1,2,1,0,,0,,0
775,4,1,2,2,3,100,0.7,0.75,0
550,2,1,1,2,0,,,0,4
191,16,9,9,9,1,60,1,1,1
248,2,1,1,2,1,100,1,0.92,29
400,2,1,,1,0,,0.17,0,14
1845,2,1,1,1,0,,,,0
309,3,1,1,2,0,,1,0.92,29
198,1,1,,1,0,,1,0.9,5
243,2,1,,1,10,82,1,0.92,29
230,2,1,1,1,0,,,,0
280,2,1,1,2,0,,0.96,0.77,266
117,2,1,1,1,0,,0.95,0.69,386
350,1,1,,1,2,100,0.8,0.87,7
208,1,1,,1,3,100,1,1,2
557,4,1,1,1,92,90,0.7,0.41,18
659,4,1,2,2,0,,0.67,0.64,0
349,2,1,1,1,0,,0.67,0.64,0
